web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed,product_url,product_url-href
"1731387912-437","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","","คาวามิมัทฉะ 100% ขนาด 100 กรัม. KAWAMI 100% Matcha size 100 g. ชาเขียว/ชาญี่ปุ่น/ผงมัทฉะ/ผงชาเขียวมัทฉะ/มัทฉะกรีนที","215","5.0","จังหวัดชลบุรี","","","https://down-th.img.susercontent.com/file/th-11134207-7qul9-lfqlxefqmd5367_tn.webp","","ขายแล้ว 55 ชิ้น","2-5 วัน","คาวามิมัทฉะ 100% ขนาด 100 กรัม. KAWAMI 100% Matcha size 100 g. ชาเขียว/ชาญี่ปุ่น/ผงมัทฉะ/ผงชาเขียวมัทฉะ/มัทฉะกรีนที฿2155.0ขายแล้ว 55 ชิ้น2-5 วันจังหวัดชลบุรี","https://shopee.co.th/%E0%B8%84%E0%B8%B2%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-100-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1.-KAWAMI-100-Matcha-size-100-g.-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%8A%E0%B8%B2%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%97%E0%B8%B5-i.10821807.22339695155?sp_atk=104ce472-293a-4f5b-9d9b-fe38348068ab&xptdk=104ce472-293a-4f5b-9d9b-fe38348068ab"
"1731387912-438","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasg-m1i3n5fnyxk966","มัทฉะ250gแถมช้อนไม้ ชาเข้ม คุ้มเน้นความเป็่นธรรมชาติ","420","5.0","จังหวัดเชียงราย","ส่งไว","","https://down-th.img.susercontent.com/file/th-11134207-7r98r-lqasi7zg6fvo82_tn.webp","","ขายแล้ว 8 ชิ้น","2-6 วัน","มัทฉะ250gแถมช้อนไม้ ชาเข้ม คุ้มเน้นความเป็่นธรรมชาติ฿420ส่งไว5.0ขายแล้ว 8 ชิ้น2-6 วันจังหวัดเชียงราย","https://shopee.co.th/%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0250g%E0%B9%81%E0%B8%96%E0%B8%A1%E0%B8%8A%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1-%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B9%80%E0%B8%99%E0%B9%89%E0%B8%99%E0%B8%84%E0%B8%A7%E0%B8%B2%E0%B8%A1%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B9%88%E0%B8%99%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4-i.26697950.16373130129?sp_atk=17c0b2a2-e9c5-439e-ba82-668513bd12ca&xptdk=17c0b2a2-e9c5-439e-ba82-668513bd12ca"
"1731387912-439","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasd-m2gelpjc0o10b3","FFFs | Ceremonial grade - TSUYUHIKARI | KANA (かな) - Uji Matcha (Kyoto, Japan) | Japanese Matcha Powder ผงมัทฉะ 100%","690","5.0","จังหวัดอุทัยธานี","","","https://down-th.img.susercontent.com/file/th-11134207-7r992-lzn3ehk6f91d63_tn.webp","","ขายแล้ว 6 ชิ้น","1-4 วัน","FFFs | Ceremonial grade - TSUYUHIKARI | KANA (かな) - Uji Matcha (Kyoto, Japan) | Japanese Matcha Powder ผงมัทฉะ 100%฿6905.0ขายแล้ว 6 ชิ้น1-4 วันจังหวัดอุทัยธานี","https://shopee.co.th/FFFs-Ceremonial-grade-TSUYUHIKARI-KANA-(%E3%81%8B%E3%81%AA)-Uji-Matcha-(Kyoto-Japan)-Japanese-Matcha-Powder-%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-100--i.1884229.25116460938?sp_atk=bab845cd-4483-4c97-96b4-aa6d85e5e882&xptdk=bab845cd-4483-4c97-96b4-aa6d85e5e882"
"1731387912-440","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","ผงมัทฉะ ออร์แกนิค ตรา ยามิโตะ Llamito Brand (250 กรัม)","499","4.9","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7r991-lxjfup9aqje840_tn.webp","","ขายแล้ว 38 ชิ้น","","ผงมัทฉะ ออร์แกนิค ตรา ยามิโตะ Llamito Brand (250 กรัม)฿4994.9ขายแล้ว 38 ชิ้นจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%84-%E0%B8%95%E0%B8%A3%E0%B8%B2-%E0%B8%A2%E0%B8%B2%E0%B8%A1%E0%B8%B4%E0%B9%82%E0%B8%95%E0%B8%B0-Llamito-Brand-(250-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1)-i.88430641.19887624517?sp_atk=c9b54b90-142a-4379-b662-552166e746b3&xptdk=c9b54b90-142a-4379-b662-552166e746b3"
"1731387912-441","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","","Itoen Matcha Green Tea  ชาเขียว ชาข้าวคั่ว ชาเขียวญี่ปุ่น เกนไมฉะ ชาเขียวข้าวคั่ว ชนิดใบ จากญี่ปุ่น (ซองตั้ง 150-200g)","195","4.9","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/1f2b870608279a65267418d19f4db99c_tn.webp","","ขายแล้ว 698 ชิ้น","1-4 วัน","Itoen Matcha Green Tea  ชาเขียว ชาข้าวคั่ว ชาเขียวญี่ปุ่น เกนไมฉะ ชาเขียวข้าวคั่ว ชนิดใบ จากญี่ปุ่น (ซองตั้ง 150-200g)฿1954.9ขายแล้ว 698 ชิ้น1-4 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Itoen-Matcha-Green-Tea-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%8A%E0%B8%B2%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B9%80%E0%B8%81%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B8%89%E0%B8%B0-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7-%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B9%83%E0%B8%9A-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-(%E0%B8%8B%E0%B8%AD%E0%B8%87%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87-150-200g)-i.31910327.11915147777?sp_atk=f0e914e7-1f3c-4f14-b307-72f5dad43bbc&xptdk=f0e914e7-1f3c-4f14-b307-72f5dad43bbc"
"1731387912-442","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasg-m1i3n5fnyxk966","กิฟฟารีน ชาเขียว มัทฉะ ลาเต้ สูตรลดน้ำตาล 40% อร่อย","220","4.9","จังหวัดกรุงเทพมหานคร","ส่งไว","badge-video","https://down-th.img.susercontent.com/file/sg-11134201-22120-1kvegxaz1qlv6a_tn.webp","","ขายแล้ว 13 ชิ้น","วันพรุ่งนี้","กิฟฟารีน ชาเขียว มัทฉะ ลาเต้ สูตรลดน้ำตาล 40% อร่อย฿220ส่งไว4.9ขายแล้ว 13 ชิ้นวันพรุ่งนี้จังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%81%E0%B8%B4%E0%B8%9F%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B8%B5%E0%B8%99-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%A5%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5-40-%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2-i.283850483.19858720020?sp_atk=5748422c-3acf-43c6-9d18-392c3ab38f05&xptdk=5748422c-3acf-43c6-9d18-392c3ab38f05"
"1731387912-443","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","มารุเซ็น มัทฉะ Classic 1 กิโลกรัม","1,400","5.0","จังหวัดเชียงราย","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98q-llek5dk2w4vyb8_tn.webp","","ขายแล้ว 133 ชิ้น","3-6 วัน","มารุเซ็น มัทฉะ Classic 1 กิโลกรัม฿1,400-18%5.0ขายแล้ว 133 ชิ้น3-6 วันจังหวัดเชียงราย","https://shopee.co.th/%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B8%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-Classic-1-%E0%B8%81%E0%B8%B4%E0%B9%82%E0%B8%A5%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.20528042.2043983899?sp_atk=7d8a9e92-faa3-481c-ab86-da4c23241380&xptdk=7d8a9e92-faa3-481c-ab86-da4c23241380"
"1731387912-444","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","ชาเขียวมัทฉะ พรีเมี่ยม ตรามือ 100 กรัม","165","4.8","จังหวัดราชบุรี","","","https://down-th.img.susercontent.com/file/1231f1709f80d43d17e6c19e849fef39_tn.webp","","ขายแล้ว 321 ชิ้น","","ชาเขียวมัทฉะ พรีเมี่ยม ตรามือ 100 กรัม฿1654.8ขายแล้ว 321 ชิ้นจังหวัดราชบุรี","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B7%E0%B8%AD-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.163759246.13574420570?sp_atk=1c0dbf9b-8ee3-4701-b4aa-d3f9e5a0d8d4&xptdk=1c0dbf9b-8ee3-4701-b4aa-d3f9e5a0d8d4"
"1731387912-445","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Aroma ชาเขียว มัทฉะ100%  (ซองบรรจุ 100 กรัม/ซอง)","233","4.9","จังหวัดสมุทรปราการ","","badge-video","https://down-th.img.susercontent.com/file/sg-11134201-22090-qa2vkm8cx2hv20_tn.webp","","ขายแล้ว 1.6พัน ชิ้น","2-6 วัน","Aroma ชาเขียว มัทฉะ100%  (ซองบรรจุ 100 กรัม/ซอง)฿2334.9ขายแล้ว 1.6พัน ชิ้น2-6 วันจังหวัดสมุทรปราการ","https://shopee.co.th/Aroma-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0100-(%E0%B8%8B%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%8B%E0%B8%AD%E0%B8%87)-i.232453707.3446091522?sp_atk=660974e4-81fe-4720-a888-04deda2aa7b9&xptdk=660974e4-81fe-4720-a888-04deda2aa7b9"
"1731387912-446","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasa-m2gel57xqz6sd2","[ยกลัง] Boncafe - Matcha Green Tea ชาเขียวมัทฉะ | 1 kg (ถุงฟอยล์) / Boncafe - Matcha (Case)","2,850","ขายแล้ว 2 ชิ้น","จังหวัดสมุทรปราการ","โค้ดลด ฿200","badge-video","https://down-th.img.susercontent.com/file/th-11134201-7r98q-lzpxgyfndrwhfa_tn.webp","","ขายแล้ว 2 ชิ้น","2-5 วัน","[ยกลัง] Boncafe - Matcha Green Tea ชาเขียวมัทฉะ | 1 kg (ถุงฟอยล์) / Boncafe - Matcha (Case)฿2,850โค้ดลด ฿200ขายแล้ว 2 ชิ้น2-5 วันจังหวัดสมุทรปราการ","https://shopee.co.th/-%E0%B8%A2%E0%B8%81%E0%B8%A5%E0%B8%B1%E0%B8%87-Boncafe-Matcha-Green-Tea-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-1-kg-(%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%9F%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C)-Boncafe-Matcha-(Case)-i.223040734.28709657129?sp_atk=91496278-d1c3-4aad-a2ea-ea01df369eba&xptdk=91496278-d1c3-4aad-a2ea-ea01df369eba"
"1731387912-447","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","","Boncafe - ชาเขียวพรีเมี่ยมแท้พร้อมชงจากญี่ปุ่น Bontea Uji Matcha Green Tea Latte อูจิ มัทฉะ กรีนที ลาเต้ 1 kg","410","4.9","จังหวัดสมุทรปราการ","","","https://down-th.img.susercontent.com/file/th-11134207-23010-d7ghjt8antmv9e_tn.webp","","ขายแล้ว 254 ชิ้น","2-5 วัน","Boncafe - ชาเขียวพรีเมี่ยมแท้พร้อมชงจากญี่ปุ่น Bontea Uji Matcha Green Tea Latte อูจิ มัทฉะ กรีนที ลาเต้ 1 kg฿4104.9ขายแล้ว 254 ชิ้น2-5 วันจังหวัดสมุทรปราการ","https://shopee.co.th/Boncafe-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%8A%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-Bontea-Uji-Matcha-Green-Tea-Latte-%E0%B8%AD%E0%B8%B9%E0%B8%88%E0%B8%B4-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99%E0%B8%97%E0%B8%B5-%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-1-kg-i.394019251.23920282360?sp_atk=3ec4a09b-3736-4fff-b654-a387c4b16abb&xptdk=3ec4a09b-3736-4fff-b654-a387c4b16abb"
"1731387912-448","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","200กรัม ✅ ชาเขียวมัทฉะแท้100% สุดคุ้ม ผงชาเขียว มัทฉะ ไม่ผสมสี ชงน้ำร้อนหรือน้ำเย็นได้","315","4.9","จังหวัดนครราชสีมา","รับสินค้าฟรี","","https://down-th.img.susercontent.com/file/sg-11134201-22120-nic0yg1w28kv96_tn.webp","","ขายแล้ว 24 ชิ้น","2-5 วัน","200กรัม ✅ ชาเขียวมัทฉะแท้100% สุดคุ้ม ผงชาเขียว มัทฉะ ไม่ผสมสี ชงน้ำร้อนหรือน้ำเย็นได้฿315รับสินค้าฟรี4.9ขายแล้ว 24 ชิ้น2-5 วันจังหวัดนครราชสีมา","https://shopee.co.th/200%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E2%9C%85-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%81%E0%B8%97%E0%B9%89100-%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%AA%E0%B8%B5-%E0%B8%8A%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B8%AB%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.53069720.6808032952?sp_atk=b817af50-b3f7-4dd0-852b-7ac3ac8f4daa&xptdk=b817af50-b3f7-4dd0-852b-7ac3ac8f4daa"
"1731387912-449","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasa-m2gel57xqz6sd2","My Matcha ชาเขียวมัทฉะแท้100% Green tea Matcha 0แคลลอรี่ ดื่มทุกวัน เร่งเผาผลาญ IF คีโต ทานได้","154","4.0","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r990-llnnkhxdrkuj95_tn.webp","","ขายแล้ว 7 ชิ้น","1-5 วัน","My Matcha ชาเขียวมัทฉะแท้100% Green tea Matcha 0แคลลอรี่ ดื่มทุกวัน เร่งเผาผลาญ IF คีโต ทานได้฿154-3%4.0ขายแล้ว 7 ชิ้น1-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/My-Matcha-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%81%E0%B8%97%E0%B9%89100-Green-tea-Matcha-0%E0%B9%81%E0%B8%84%E0%B8%A5%E0%B8%A5%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88-%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A7%E0%B8%B1%E0%B8%99-%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%9C%E0%B8%B2%E0%B8%9C%E0%B8%A5%E0%B8%B2%E0%B8%8D-IF-%E0%B8%84%E0%B8%B5%E0%B9%82%E0%B8%95-%E0%B8%97%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%94%E0%B9%89-i.224377985.23675381840?sp_atk=d4a10795-b226-419a-a186-f0b3bf6a1ae6&xptdk=d4a10795-b226-419a-a186-f0b3bf6a1ae6"
"1731387912-450","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=9&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","ชาเขียวลาเต้ กิฟฟารีน ไม่มีไขมัน อร่อย คุมหิว ชาเขียว มัทฉะ สไตล์ญี่ปุ่นแท้ๆ Giffarine Matcha Latte","192","5.0","จังหวัดเพชรบูรณ์","","","https://down-th.img.susercontent.com/file/th-11134207-7ras8-m0iu40s9n1kq8d_tn.webp","","ขายแล้ว 7 ชิ้น","2-6 วัน","ชาเขียวลาเต้ กิฟฟารีน ไม่มีไขมัน อร่อย คุมหิว ชาเขียว มัทฉะ สไตล์ญี่ปุ่นแท้ๆ Giffarine Matcha Latte฿192-5%5.0ขายแล้ว 7 ชิ้น2-6 วันจังหวัดเพชรบูรณ์","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-%E0%B8%81%E0%B8%B4%E0%B8%9F%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B8%B5%E0%B8%99-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B9%84%E0%B8%82%E0%B8%A1%E0%B8%B1%E0%B8%99-%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2-%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B8%AB%E0%B8%B4%E0%B8%A7-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%AA%E0%B9%84%E0%B8%95%E0%B8%A5%E0%B9%8C%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%97%E0%B9%89%E0%B9%86-Giffarine-Matcha-Latte-i.906802430.24556171005?sp_atk=6dfa590b-113e-40ec-b2a3-c2ce119994b2&xptdk=6dfa590b-113e-40ec-b2a3-c2ce119994b2"
