web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed,product_url,product_url-href,similar,similar-href
"1733566521-98","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","","99","5.0","จังหวัดปทุมธานี","โค้ดลด ฿2","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98p-m00joicll1ux0a_tn.webp","","ขายแล้ว 2 ชิ้น","","แท้ ส่งไว💥ผงชาเขียวมัทฉะ100%เกรดพรีเมี่ยมช่วยเพิ่มระบบภูมิคุ้มกันต้านอนุมูลอิสระช่วยให้ร่างกายตื่นตัวบำรุงหัวใจ฿99โค้ดลด ฿25.0ขายแล้ว 2 ชิ้น< 2 วันจังหวัดปทุมธานี","https://shopee.co.th/%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%84%E0%B8%A7%F0%9F%92%A5%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0100-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%9A%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%99%E0%B8%B8%E0%B8%A1%E0%B8%B9%E0%B8%A5%E0%B8%AD%E0%B8%B4%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%A3%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2%E0%B8%95%E0%B8%B7%E0%B9%88%E0%B8%99%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AB%E0%B8%B1%E0%B8%A7%E0%B9%83%E0%B8%88-i.1080795754.27408109317?sp_atk=5d1d3a14-c34e-4242-b2f1-4e685225e67d&xptdk=5d1d3a14-c34e-4242-b2f1-4e685225e67d","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=27408109317&shopid=1080795754"
"1733566521-99","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-50009109-9ab90ead8a03c7b7454cafa8f866cd37","","230","4.9","จังหวัดสมุทรปราการ","โค้ดลด 10%ซื้อ 2 ชิ้น ลด 2%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98r-lze9lp5okxa9e8_tn.webp","","ขายแล้ว 6.4พัน ชิ้น","2-4 วัน","Boncafe - Bontea Mix บอนที มิกซ์ กลิ่นพีช ชาผลไม้ ชาผลไม้สำเร็จรูป ชาพีช  | 1 kg (ถุงฟอยล์)฿230โค้ดลด 10%ซื้อ 2 ชิ้น ลด 2%4.9ขายแล้ว 6.4พัน ชิ้น2-4 วันจังหวัดสมุทรปราการ","https://shopee.co.th/Boncafe-Bontea-Mix-%E0%B8%9A%E0%B8%AD%E0%B8%99%E0%B8%97%E0%B8%B5-%E0%B8%A1%E0%B8%B4%E0%B8%81%E0%B8%8B%E0%B9%8C-%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%9E%E0%B8%B5%E0%B8%8A-%E0%B8%8A%E0%B8%B2%E0%B8%9C%E0%B8%A5%E0%B9%84%E0%B8%A1%E0%B9%89-%E0%B8%8A%E0%B8%B2%E0%B8%9C%E0%B8%A5%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B-%E0%B8%8A%E0%B8%B2%E0%B8%9E%E0%B8%B5%E0%B8%8A-1-kg-(%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%9F%E0%B8%AD%E0%B8%A2%E0%B8%A5%E0%B9%8C)-i.223040734.7219563709?sp_atk=93267e9c-1881-4b57-967b-8d5f32eccb2a&xptdk=93267e9c-1881-4b57-967b-8d5f32eccb2a","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=7219563709&shopid=223040734"
"1733566521-100","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=15&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","224","4.9","จังหวัดเชียงใหม่","โค้ดลด ฿15ซื้อ 5 ชิ้น ลด 2%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-23020-qmriotmjajnve9_tn.webp","","ขายแล้ว 313 ชิ้น","3-4 วัน","ชาหอมหมื่นลี้(Osmanthus tea) เกรดPremium กลิ่นหอมมาก Organic ยอดใบชาคู่ที่3💐฿224-20%โค้ดลด ฿15ซื้อ 5 ชิ้น ลด 2%4.9ขายแล้ว 313 ชิ้น3-4 วันจังหวัดเชียงใหม่","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%AB%E0%B8%A1%E0%B8%B7%E0%B9%88%E0%B8%99%E0%B8%A5%E0%B8%B5%E0%B9%89(Osmanthus-tea)-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94Premium-%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%A1%E0%B8%B2%E0%B8%81-Organic-%E0%B8%A2%E0%B8%AD%E0%B8%94%E0%B9%83%E0%B8%9A%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%B9%E0%B9%88%E0%B8%97%E0%B8%B5%E0%B9%883%F0%9F%92%90-i.261095943.5651076958?sp_atk=7ebda7ea-4cd2-47d9-a0c8-c499934bf989&xptdk=7ebda7ea-4cd2-47d9-a0c8-c499934bf989","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=5651076958&shopid=261095943"
"1733566551-101","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","200","4.9","จังหวัดนครนายก","โค้ดลด 15%ซื้อ 2 ชิ้น ลด 15%","","https://down-th.img.susercontent.com/file/th-11134207-23020-3rrrv2j50nnvc0_tn.webp","","ขายแล้ว 452 ชิ้น","2-4 วัน","ชาเปปเปอร์มินท์(PEPPERMINT TEA)฿200โค้ดลด 15%ซื้อ 2 ชิ้น ลด 15%4.9ขายแล้ว 452 ชิ้น2-4 วันจังหวัดนครนายก","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%9B%E0%B8%9B%E0%B9%80%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A1%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B9%8C(PEPPERMINT-TEA)-i.354188183.16557372965?sp_atk=6abaf940-55dd-4d1c-a99f-45a86d0fb771&xptdk=6abaf940-55dd-4d1c-a99f-45a86d0fb771","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=16557372965&shopid=354188183"
"1733566551-102","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","","","425","4.9","จังหวัดกรุงเทพมหานคร","ถูกสุดบนช้อปปี้","","https://down-th.img.susercontent.com/file/th-11134207-7qul7-lj2l58nresup67_tn.webp","","ขายแล้ว 4.4พัน ชิ้น","","ICHITAN อิชิตัน คาเทชิน 0 แคลอรี ชาเขียวมะลิ ขนาด 420 ml. 1 ลัง (24 ขวด) รวมจัดส่ง฿425-11%ถูกสุดบนช้อปปี้4.9ขายแล้ว 4.4พัน ชิ้นจังหวัดกรุงเทพมหานคร","https://shopee.co.th/ICHITAN-%E0%B8%AD%E0%B8%B4%E0%B8%8A%E0%B8%B4%E0%B8%95%E0%B8%B1%E0%B8%99-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%97%E0%B8%8A%E0%B8%B4%E0%B8%99-0-%E0%B9%81%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%A3%E0%B8%B5-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-420-ml.-1-%E0%B8%A5%E0%B8%B1%E0%B8%87-(24-%E0%B8%82%E0%B8%A7%E0%B8%94)-%E0%B8%A3%E0%B8%A7%E0%B8%A1%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B9%88%E0%B8%87-i.344676577.20360717859?sp_atk=d7fc64f9-e8eb-4b05-b4c9-d6d6cd87c692&xptdk=d7fc64f9-e8eb-4b05-b4c9-d6d6cd87c692","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=20360717859&shopid=344676577"
"1733566551-103","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","","280","5.0","จังหวัดกรุงเทพมหานคร","ส่งไว","badge-video","https://down-th.img.susercontent.com/file/ef5890dce3bc6434024a39087f5f8b71_tn.webp","","ขายแล้ว 965 ชิ้น","","ใบชาตราสามม้า | ชาเซียงเพี่ยน (ชามะลิ) | ห่อละ 100 กรัม฿280ส่งไว5.0ขายแล้ว 965 ชิ้น< 2 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B9%83%E0%B8%9A%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%A1%E0%B9%89%E0%B8%B2-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%8B%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%99-(%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4)-%E0%B8%AB%E0%B9%88%E0%B8%AD%E0%B8%A5%E0%B8%B0-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.190626084.3114998191?sp_atk=61e51418-a9a5-4e7b-bed1-a5348d55d550&xptdk=61e51418-a9a5-4e7b-bed1-a5348d55d550","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=3114998191&shopid=190626084"
"1733566551-104","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98s-lxumyt92vutrf8","","152","4.9","จังหวัดอำนาจเจริญ","ถูกสุดบนช้อปปี้ช้อปปี้ป้ายยา","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7rasi-m1r882xccwvdae_tn.webp","","ขายแล้ว 55.5พัน ชิ้น","2-4 วัน","ชาแดงอินโด INDO RED TEA(สูตรพิเศษ ระดับชาคั่วเข้ม)ฟรีสูตรชง฿152-5%ถูกสุดบนช้อปปี้ช้อปปี้ป้ายยา4.9ขายแล้ว 55.5พัน ชิ้น2-4 วันจังหวัดอำนาจเจริญ","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B9%81%E0%B8%94%E0%B8%87%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%82%E0%B8%94-INDO-RED-TEA(%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9-%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B1%E0%B8%9A%E0%B8%8A%E0%B8%B2%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1)%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%8A%E0%B8%87-i.210876905.4211889697?sp_atk=ea5345a8-1f50-4214-906d-9ca39e1c4d22&xptdk=ea5345a8-1f50-4214-906d-9ca39e1c4d22","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=4211889697&shopid=210876905"
"1733566551-105","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","","","325","4.9","จังหวัดระยอง","","","https://down-th.img.susercontent.com/file/th-11134207-7r98r-lzihak1ozukh04_tn.webp","","ขายแล้ว 233 ชิ้น","2-4 วัน","Bluekoff โฮจิฉะ Hojicha ชาเขียวคั่วเข้มแบบผง 200กรัม฿3254.9ขายแล้ว 233 ชิ้น2-4 วันจังหวัดระยอง","https://shopee.co.th/Bluekoff-%E0%B9%82%E0%B8%AE%E0%B8%88%E0%B8%B4%E0%B8%89%E0%B8%B0-Hojicha-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%9C%E0%B8%87-200%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.32853163.1226226231?sp_atk=308d1140-2038-4542-b223-ec76579c57c2&xptdk=308d1140-2038-4542-b223-ec76579c57c2","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=1226226231&shopid=32853163"
"1733566551-106","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","","","44","4.7","จังหวัดกรุงเทพมหานคร","ขายส่ง","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98o-lkkibl3kspju33_tn.webp","","ขายแล้ว 16.8พัน ชิ้น","2-5 วัน","🔥♥️ผงชาเขียวมัทฉะ  แท้ไม่ผสมน้ำตาลและแป้ง 100กรัม[เลขวันผลิตหน้าซอง] (K26)฿44ขายส่ง4.7ขายแล้ว 16.8พัน ชิ้น2-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%F0%9F%94%A5%E2%99%A5%EF%B8%8F%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%81%E0%B8%97%E0%B9%89%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87-100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B9%80%E0%B8%A5%E0%B8%82%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%8B%E0%B8%AD%E0%B8%87-(K26)-i.374947211.4082444244?sp_atk=7492f25e-94ca-438a-9a64-e629842731d6&xptdk=7492f25e-94ca-438a-9a64-e629842731d6","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=4082444244&shopid=374947211"
"1733566551-107","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","145","4.9","จังหวัดปทุมธานี","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-23010-0i9bquib4pmv59_tn.webp","","ขายแล้ว 751 ชิ้น","3-5 วัน","Pangkhon Coffee Roaster ผลิตภัณฑ์ใบชาเขียวนมเกรดฟรีเมี่ยม (GreenTea Milk)฿1454.9ขายแล้ว 751 ชิ้น3-5 วันจังหวัดปทุมธานี","https://shopee.co.th/Pangkhon-Coffee-Roaster-%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A0%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B9%8C%E0%B9%83%E0%B8%9A%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%99%E0%B8%A1%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-(GreenTea-Milk)-i.119080759.16800042997?sp_atk=69d75f12-2dbb-420d-b13a-4e2e26f597d8&xptdk=69d75f12-2dbb-420d-b13a-4e2e26f597d8","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=16800042997&shopid=119080759"
"1733566551-108","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","117","4.9","จังหวัดสมุทรสงคราม","โค้ดลด 2%ซื้อ 3 ชิ้น ลด 5%","badge-video","https://down-th.img.susercontent.com/file/7c4cbc641eff7c75351142b383f0476c_tn.webp","","ขายแล้ว 948 ชิ้น","2-5 วัน","ชาเขียวใบขลู่ ชาใบขลู่ ชนิดซองชงดื่มบรรจุ 25 ซองชง Rueanmaihom เรือนไม้หอม฿117-2%โค้ดลด 2%ซื้อ 3 ชิ้น ลด 5%4.9ขายแล้ว 948 ชิ้น2-5 วันจังหวัดสมุทรสงคราม","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%83%E0%B8%9A%E0%B8%82%E0%B8%A5%E0%B8%B9%E0%B9%88-%E0%B8%8A%E0%B8%B2%E0%B9%83%E0%B8%9A%E0%B8%82%E0%B8%A5%E0%B8%B9%E0%B9%88-%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%8B%E0%B8%AD%E0%B8%87%E0%B8%8A%E0%B8%87%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-25-%E0%B8%8B%E0%B8%AD%E0%B8%87%E0%B8%8A%E0%B8%87-Rueanmaihom-%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%AB%E0%B8%AD%E0%B8%A1-i.46604438.2124447110?sp_atk=a146a106-42cb-490e-b954-19b583676491&xptdk=a146a106-42cb-490e-b954-19b583676491","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=2124447110&shopid=46604438"
"1733566551-109","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","","995","4.9","จังหวัดเชียงใหม่","","","https://down-th.img.susercontent.com/file/th-11134207-7rasi-m0ncn1tjufga5b_tn.webp","","ขายแล้ว 184 ชิ้น","3-5 วัน","ชามัทฉะพรีเมี่ยมฟิตกับดาว 1 กระปุก฿9954.9ขายแล้ว 184 ชิ้น3-5 วันจังหวัดเชียงใหม่","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%E0%B8%9F%E0%B8%B4%E0%B8%95%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B8%94%E0%B8%B2%E0%B8%A7-1-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%9B%E0%B8%B8%E0%B8%81-i.1054874563.22052200173?sp_atk=0218c039-cf44-4fe7-aac5-c148dec5f31e&xptdk=0218c039-cf44-4fe7-aac5-c148dec5f31e","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=22052200173&shopid=1054874563"
"1733566551-110","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=14&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","","550","4.9","จังหวัดสมุทรปราการ","โค้ดลด ฿40","","https://down-th.img.susercontent.com/file/th-11134207-7r98q-lulvlo9eyofib5_tn.webp","","ขายแล้ว 4.8พัน ชิ้น","2-4 วัน","*ขายดี*ดิลมา ชาซอง ดอกคาโมมายล์ 100% ช่วยให้นอนหลับสบาย ไม่มีคาเฟอีน 20 ซอง(Dilmah Pure Camomile Flowers)฿550โค้ดลด ฿404.9ขายแล้ว 4.8พัน ชิ้น2-4 วันจังหวัดสมุทรปราการ","https://shopee.co.th/*%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B8%B5*%E0%B8%94%E0%B8%B4%E0%B8%A5%E0%B8%A1%E0%B8%B2-%E0%B8%8A%E0%B8%B2%E0%B8%8B%E0%B8%AD%E0%B8%87-%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B8%84%E0%B8%B2%E0%B9%82%E0%B8%A1%E0%B8%A1%E0%B8%B2%E0%B8%A2%E0%B8%A5%E0%B9%8C-100-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%99%E0%B8%AD%E0%B8%99%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%9A%E0%B8%AA%E0%B8%9A%E0%B8%B2%E0%B8%A2-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B8%AD%E0%B8%B5%E0%B8%99-20-%E0%B8%8B%E0%B8%AD%E0%B8%87(Dilmah-Pure-Camomile-Flowers)-i.111685098.1734227771?sp_atk=c95c8e49-1cc9-4770-a75a-d58b80f33311&xptdk=c95c8e49-1cc9-4770-a75a-d58b80f33311","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=1734227771&shopid=111685098"
