web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed
"1730178857-864","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","","Hajime l ผงมัทฉะคุณภาพสูง l Culinary Grade Matcha l Koyo Tearoom","240","5.0","จังหวัดกรุงเทพมหานคร","ซื้อ 2 ชิ้น ลด ฿50","","https://down-th.img.susercontent.com/file/th-11134207-7rask-m12m0k606we1dc_tn.webp","","ขายแล้ว 43 ชิ้น","วันนี้"
"1730178857-865","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","ThaiTop ผงชาเขียวมัทฉะ แท้ 100% ญี่ปุ่น ขนาด 100 กรัม เกรดพรีเมี่ยม Matcha Green Tea  0QON","55","4.8","จังหวัดกรุงเทพมหานคร","ซื้อ 2 ชิ้น ลด 2%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98y-lz73xoqpgomh7a_tn.webp","","ขายแล้ว 2.1พัน ชิ้น","1-2 วัน"
"1730178857-866","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Marukyu Koyamaen Yugen ผงมัทฉะเกรดพิธีจากญี่ปุ่น Matcha Ceramonial grade","520","5.0","จังหวัดนนทบุรี","","","https://down-th.img.susercontent.com/file/th-11134207-7r98y-lwogh1c5maj396_tn.webp","","ขายแล้ว 86 ชิ้น","1-2 วัน"
"1730178857-867","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Hillkoff : New 2022 ผงยูจิมัทฉะ Uji Matcha แท้ 100% ขนาด 200 g ผงมัทฉะ มัทฉะพรีเมี่ยม ชาเขียว Green Tea ผงชาเขียวมัทฉะ","200","4.8","จังหวัดเชียงใหม่","ซื้อ 3 ชิ้น ลด 3%","","https://down-th.img.susercontent.com/file/6b6bd9b12fd1365b0518f7f9bc381104_tn.webp","","ขายแล้ว 233 ชิ้น","2-4 วัน"
"1730178857-868","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","","Nespresso มัทฉะลาเต้ แคปซูล เข้มข้น จากผงมัทฉะ แท้ 100% Matcha Latte (10 แคปซูล)","129","4.8","จังหวัดน่าน","ซื้อ 4 ชิ้น ลด 4%","","https://down-th.img.susercontent.com/file/th-11134207-7r98u-lqoyca0monaca7_tn.webp","","ขายแล้ว 1.5พัน ชิ้น","3-4 วัน"
"1730178857-869","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","","Nishio, Aichi มัทฉะ Matcha เกรด Starter / Premium นำเข้าญี่ปุ่นเเบรนด์ Okucha Matcha","179","5.0","จังหวัดกรุงเทพมหานคร","โค้ดลด ฿50","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98w-lzu1yzhlsejt25_tn.webp","","ขายแล้ว 7 ชิ้น","2-3 วัน"
"1730178857-870","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","PANDATEAS ผงชาเขียวมัทฉะ (Matcha Powder) ขนาด 250 กรัม","445","5.0","จังหวัดเชียงใหม่","","","https://down-th.img.susercontent.com/file/sg-11134201-7rdvx-lz2vnvpw08p2dc_tn.webp","","ขายแล้ว 16 ชิ้น","3-4 วัน"
"1730178857-871","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-50009109-9ab90ead8a03c7b7454cafa8f866cd37","(แพ็คคู่) Nishio Matcha Green Tea Base (100 กรัม) 2 ถุงฟอยล์","855","4.9","จังหวัดสมุทรปราการ","ช้อปปี้ถูกชัวร์","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98r-lvycreakln0v2d_tn.webp","","ขายแล้ว 609 ชิ้น","2-3 วัน"
"1730178857-872","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Marukyu Koyamaen Unkaku ผงมัทฉะเกรดพิธีจากญี่ปุ่น Matcha Ceramonial grade","890","5.0","จังหวัดนนทบุรี","","","https://down-th.img.susercontent.com/file/th-11134207-7r98q-lxy3yedn87g0dc_tn.webp","","ขายแล้ว 30 ชิ้น","1-2 วัน"
"1730178857-873","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","ผงชาเขียวมัทฉะ แท้ 100% ญี่ปุ่น ขนาด 100 กรัม เกรดพรีเมี่ยม Matcha Green Tea CoffeeTimeShop","55","4.8","จังหวัดกรุงเทพมหานคร","โค้ดลด ฿9ซื้อ 2 ชิ้น ลด 2%","badge-video","https://down-th.img.susercontent.com/file/cn-11134207-7r98o-lurpigbfb9y60f_tn.webp","","ขายแล้ว 690 ชิ้น","1-3 วัน"
"1730178857-874","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Take no Shiro ผงมัทฉะเกรดพิธีจาก Ocha no Kanbayashi | Uji Matcha 30 g","650","5.0","จังหวัดนนทบุรี","","","https://down-th.img.susercontent.com/file/th-11134207-7rasg-m18j6ob77t0v93_tn.webp","","ขายแล้ว 3 ชิ้น","1-2 วัน"
"1730178857-875","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","มีใจให้มัทฉะ 真心 รวมผงมัทฉะเกรดพรีเมียม ไร่ชารางวัล |Premium Matcha Series| ผงชาเขียวมัทฉะญี่ปุ่น 100% | มัทฉะลาเต้","380","5.0","จังหวัดเชียงใหม่","","","https://down-th.img.susercontent.com/file/th-11134207-7qul6-lhhezmsklkpf7c_tn.webp","","ขายแล้ว 1.6พัน ชิ้น","2-4 วัน"
"1730178857-876","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","Dida💧ผงชาเขียวมัทฉะ แท้ 100% ญี่ปุ่น ขนาด 100 กรัม เกรดพรีเมี่ยม Matcha Green Tea ZCHZ","55","4.8","จังหวัดกรุงเทพมหานคร","ซื้อ 2 ชิ้น ลด 2%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98q-loyzglvx74vdb2_tn.webp","","ขายแล้ว 632 ชิ้น","1-2 วัน"
"1730178857-877","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Mokuren ผงมัทฉะเกรดพรีเมี่ยม จาก Hoshino Seichaen | Premium Yame Matcha ขนาด 100g","820","4.9","จังหวัดนนทบุรี","","","https://down-th.img.susercontent.com/file/th-11134207-7r990-lxmrvln2l0a8a3_tn.webp","","ขายแล้ว 111 ชิ้น","1-2 วัน"
"1730178857-878","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","","[🔥โปรแรง🔥] ITOEN ชาเขียว ผง ชาเขียวญี่ปุ่น Itoen Instant Green Tea with Matcha 40g. จากญี่ปุ่น","200","4.9","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7r98r-lmj3re966t1qbf_tn.webp","","ขายแล้ว 7.6พัน ชิ้น","2-3 วัน"
"1730178857-879","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","","ชาเขียวมัทฉะส้มยูซุ Matcha Yuzu โปรส่งฟรี!!!","290","4.8","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98q-lz75xx0u9l6p40_tn.webp","","ขายแล้ว 54 ชิ้น",""
"1730178857-880","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","CHADO MATCHA SAMPLE SET ชุดมัทฉะขนาดทดลอง","250","4.9","จังหวัดกรุงเทพมหานคร","โค้ดลด ฿30","","https://down-th.img.susercontent.com/file/th-11134207-7r98s-lyos7wvp0y2p2b_tn.webp","","ขายแล้ว 57 ชิ้น","วันพรุ่งนี้"
"1730178857-881","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-50009109-9ab90ead8a03c7b7454cafa8f866cd37","ผงชาเขียวมัทฉะ แท้ 100%  ขนาด 100 กรัม/ซอง","72","4.9","จังหวัดกำแพงเพชร","ช้อปปี้ป้ายยาโค้ดสิ้นเดือน","badge-video","https://down-th.img.susercontent.com/file/th-11134207-23020-nfw0vvaea8mvf4_tn.webp","","ขายแล้ว 25.9พัน ชิ้น","2-3 วัน"
"1730178857-882","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","","MARUZEN  ผงชาเขียว มัทฉะ เกรด พรีเมี่ยม มารุเซ็น MARUZEN Matcha Green Tea PREMIUM 100 g.","210","5.0","จังหวัดสมุทรปราการ","","","https://down-th.img.susercontent.com/file/th-11134207-23010-byiyc3roskmv4e_tn.webp","","ขายแล้ว 1.1พัน ชิ้น","2-3 วัน"
"1730178857-883","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","Tenju (Uji) อูจิมัทฉะ 100 กรัม  ผงชาเขียวมัทฉะ นำเข้าจากญี่ปุ่น Matcha Powder (ตรา เทนจู)","155","4.9","จังหวัดสมุทรปราการ","รับสินค้าฟรี","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98q-m0cu7fhqid2y59_tn.webp","","ขายแล้ว 484 ชิ้น","2-3 วัน"
"1730178857-884","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","","KYOBASHI - Tsuyuhikari  ชาเขียว เซนฉะ สึยุฮิคาริ จากชิซึโอะกะ ประเทศญี่ปุ่น","480","4.9","จังหวัดเชียงราย","โค้ดลด ฿80","badge-video","https://down-th.img.susercontent.com/file/cca2ed3710eeab9d38fe11aa7dadf927_tn.webp","","ขายแล้ว 205 ชิ้น","2-4 วัน"
"1730178857-885","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","((รุ่นฮิตที่ร้านดังนิยมใช้))  UJI MATCHA - Midorigi / Wakatake ชาเขียวมัทฉะจากอูจิแพค 100 g","620","4.9","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7qul0-lir4he5ftu5keb_tn.webp","","ขายแล้ว 763 ชิ้น","วันพรุ่งนี้"
"1730178857-886","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","Yame Matcha Classic 100g ชาเขียวมัทฉะคลาสสิค เมือง ยาเมะ จังหวัด ฟูกุโอกะ","680","4.9","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7qul1-ljsgfsyl0q3q1e_tn.webp","","ขายแล้ว 233 ชิ้น","2-3 วัน"
"1730178857-887","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7ras9-m1i3op3sdx7t03","ผงชาเขียวมัทฉะ TMS ""NISHIO นิชิโอะ"" 100 g เกรดพิธีชงชา-เกรดพรีเมี่ยม จากเมืองหลวงแห่งมัทฉะ THE GREENEST","345","4.9","จังหวัดนนทบุรี","ส่งไวพิเศษ","","https://down-th.img.susercontent.com/file/th-11134207-7r98x-lrscdmhv8eyl3d_tn.webp","","ขายแล้ว 90 ชิ้น","2-3 วัน"
"1730178857-888","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","",""" Hiraki "" Ryn Matcha [ Yame Blend ]","290","5.0","จังหวัดภูเก็ต","","","https://down-th.img.susercontent.com/file/th-11134207-7r98v-lrtsypzfnzy56e_tn.webp","","ขายแล้ว 21 ชิ้น","2-4 วัน"
"1730178857-889","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","TRIAL MATCHA | Matcha Sample size 12g ผงมัทฉะขนาดทดลอง","115","5.0","จังหวัดเชียงใหม่","","","https://down-th.img.susercontent.com/file/th-11134207-7r98t-lwwyp1q4lt4g2b_tn.webp","","ขายแล้ว 1พัน ชิ้น","3-4 วัน"
"1730178857-890","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","","🔥👍ชาเขียวมัจฉะ Uji Matcha Green Tea Powder แบบกระปุก ขนาด35กรัม (K72)","319","ขายแล้ว 1 ชิ้น","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134207-7r98s-lz7dox43yend0e_tn.webp","","ขายแล้ว 1 ชิ้น","2-3 วัน"
"1730178857-891","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=2&sortBy=relevancy","","YURI / Matcha | Matcha มัทฉะ 80G","680","4.9","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/f7bbf1d7c882bc23e6f4abb00ca59050_tn.webp","","ขายแล้ว 250 ชิ้น","2-3 วัน"
